PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,id,HelpRow,name_bnetza,block_bnetza,name_uba,company,street,postcode,city,state,country_code,capacity_net_bnetza,capacity_gross_uba,fuel,technology,chp,chp_capacity_uba,commissioned,commissioned_original,retrofit,shutdown,status,type,lat,lon,eic_code_plant,eic_code_block,efficiency_data,efficiency_source,efficiency_estimate,energy_source_level_1,energy_source_level_2,energy_source_level_3,eeg,network_node,voltage,network_operator,merge_comment,comment
433,Heizkraftwerk Altbach/Deizisau_BNA0020,DE,STUR,HRD,0.455,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,280,,,,,BNA0020,#NV,Heizkraftwerk Altbach/Deizisau,ALT HKW 1,Altbach/Deizisau HKW 2,EnBW Energie Baden-Württemberg AG,Industriestraße 11,73776,Altbach,Baden-Württemberg,DE,433,379,Hard coal,Steam turbine,yes,280,1985,1985,2012,,reserve,CHP,48.717611,9.374917,11WD4AL1KU1-S--E,11WD4AL1U1C1---T,0.44,http://www.feuerwehr-oberboihingen.de/index.php?id=210&tx_ttnews[tt_news]=452&cHash=d8aa7375c5ed6e4b398f9bee5e270dbb,0.455,Fossil fuels,Hard coal,,no,Altbach,380,Transnet BW GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
19,Reno De Medici_BNA1331,DE,STUR,HRD,0.2325,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA1331,#NV,Reno De Medici,HD - Kraftwerk,,Reno De Medici Arnsberg GmbH,Hellefelderstr. 51,59821,Arnsberg,Nordrhein-Westfalen,DE,19,,Hard coal,Steam turbine,yes,,1923,1923,,,operating,,51.39139,8.07304,,,,,0.2325,Fossil fuels,Hard coal,,no,DE00018144139V592849,30,Westnetz GmbH,,
717,Bergkamen_BNA0067,DE,STUR,HRD,0.3775,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,20,,,,,BNA0067,#NV,Bergkamen,A,Bergkamen A,RWE Generation SE,,59192,Bergkamen,Nordrhein-Westfalen,DE,717,780,Hard coal,Steam turbine,yes,20,1981,1981,,,operating,,51.63702,7.6191,11WD7BERG1S--KWB,11WD7BERG1S--A-X,,,0.3775,Fossil fuels,Hard coal,,no,Gersteinwerk,380,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
124,Reuter_BNA0082,DE,STUR,HRD,0.3475,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,244,,,,,BNA0082,#NV,Reuter,Reuter C,Berlin-Reuter C,Vattenfall Europe Wärme AG,Otternbuchtstr. 11,13599,Berlin,Berlin,DE,124,132,Hard coal,Steam turbine,yes,244,1969,1969,,,operating,CHP,52.532146,13.246072,11WD8REUT5X----M,11WD8REUT5X---CX,,,0.3475,Fossil fuels,Hard coal,,no,Reuter,110,Stromnetz Berlin GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
89,Moabit_BNA0085a,DE,STUR,HRD,0.4,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,136,,,,,BNA0085a,#NV,Moabit,Moabit A,Berlin-Moabit A,Vattenfall Europe Wärme AG,Friedrich-Krause-Ufer 10- 15,13353,Berlin,Berlin,DE,89,100,Hard coal,Steam turbine,yes,136,1990,1990,1990,,operating,CHP,52.53735111,13.34611416,,,,,0.4,Fossil fuels,Hard coal,,no,Moabit,110,Stromnetz Berlin GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
282,Reuter West_BNA0086,DE,STUR,HRD,0.3925,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,363,,,,,BNA0086,#NV,Reuter West,Reuter West D,Berlin-Reuter-West D,Vattenfall Europe Wärme AG,Großer Spreering 5,13599,Berlin,Berlin,DE,282,300,Hard coal,Steam turbine,yes,363,1987,1987,,,operating,CHP,52.53508792,13.24264526,11WD8REUW1C----4,11WD8REUW1C---DD,0.4,http://www.energie-und-management.de/free-archive/Freearchive/feView3/4449.html,0.3925,Fossil fuels,Hard coal,,no,Reuter,380,50Hertz Transmission GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
282,Reuter West_BNA0087,DE,STUR,HRD,0.395,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,363,,,,,BNA0087,#NV,Reuter West,Reuter West E,Berlin-Reuter-West E,Vattenfall Europe Wärme AG,Großer Spreering 5,13599,Berlin,Berlin,DE,282,300,Hard coal,Steam turbine,yes,363,1988,1988,,,operating,CHP,52.53508792,13.24264526,11WD8REUW1C----4,11WD8REUW1C---EB,0.4,http://www.energie-und-management.de/free-archive/Freearchive/feView3/4449.html,0.395,Fossil fuels,Hard coal,,no,Reuter,380,50Hertz Transmission GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
726,Kraftwerk Bexbach_BNA0093,DE,STUR,HRD,0.3825,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0093,#NV,Kraftwerk Bexbach,BEX,Bexbach,STEAG GmbH,Grubenstraße,66450,Bexbach,Saarland,DE,726,780,Hard coal,Steam turbine,no,,1983,1983,,,reserve,,49.363481,7.237136,11WD7MITB1S--KWK,11WD7MITB1C---A1,0.39,http://www.spd-saar.de/uploads/media/konzept_bergbau.pdf,0.3825,Fossil fuels,Hard coal,,no,Mittelbexbach,380,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
43.3,HKW-Mitte_BNA0138,DE,COMC,HRD,0.468,5,1,0.038508725,0.038508725,117242.17,0,0,0.3,0.395,7,0.95,,121.6373634,,,,,BNA0138,#NV,HKW-Mitte,Block 1 ,Braunschweig-Mitte,Braunschweiger Versorgungs-AG & Co. KG,,38106,Braunschweig,Niedersachsen,DE,43.3,57.77538,Hard coal,Combined cycle,yes,121.6373634,1984,1984,,,operating,CHP,52.278611,10.514722,,,,,0.468,Fossil fuels,Hard coal,,no,UW Hasenwinkel,110,Braunschweiger Netz GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
119,KW Hastedt_BNA0144,DE,STUR,HRD,0.46,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,155,,,,,BNA0144,#NV,KW Hastedt,Block 15,Bremen-Hastedt 15,swb Erzeugung GmbH & Co. KG,Hastedter Osterdeich 255,28207,Bremen,Bremen,DE,119,130,Hard coal,Steam turbine,yes,155,2014,2014,,,operating,CHP,53.06008,8.87328,11WD2BHAS000271O,11WD2BR15000116G,,,0.46,Fossil fuels,Hard coal,,no,DE0072032820700000000000000232557,110,Wesernetz Bremen GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
303,KW Hafen_BNA0146,DE,STUR,HRD,0.3725,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,39,,,,,BNA0146,#NV,KW Hafen,Block 6,"Bremen-Hafen 6, (Elfi)",swb Erzeugung GmbH & Co. KG,Otavistr. 7-9,28237,Bremen,Bremen,DE,303,315,Hard coal,Steam turbine,yes,39,1979,1979,,,operating,,53.124861,8.728657,11WD2BHAF000272F,11WD2BRE6000118Z,,,0.3725,Fossil fuels,Hard coal,,no,DE0072032823700000000000000232558,110,Wesernetz Bremen GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
350,Farge_BNA0147,DE,STUR,HRD,0.4425,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,26,,,,,BNA0147,#NV,Farge,Farge,Bremen-Farge,ENGIE Deutschland AG,Wilhelmshavener Str. 6,28777,Bremen,Bremen,DE,350,397,Hard coal,Steam turbine,no,26,1969,1969,2007,,operating,,53.20206653,8.516153926,11WD2FARK000287K,11WD2FARG0001262,,,0.4425,Fossil fuels,Hard coal,,no,Farge - FA1,220,TenneT TSO GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
95,HKW I_BNA0211,DE,STUR,HRD,0.3875,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,139,,,,,BNA0211,#NV,HKW I,ZAWSF,Duisburg-Hochfeld HKW I,Stadtwerke Duisburg AG,Zirkelstraße,47053,Duisburg,Nordrhein-Westfalen,DE,95,106,Hard coal,Steam turbine,yes,139,1985,1985,,,operating,CHP,51.429324,6.751984,,,,,0.3875,Fossil fuels,Hard coal,,no,UW HKW I,110,Netze Duisburg GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
370,KW Walsum_BNA0216a,DE,STUR,HRD,0.395,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,295,,,,,BNA0216a,#NV,KW Walsum,Walsum 9,Duisburg-Walsum 9,Steag GmbH,Dr. Wilhelm-Roelen-Str.129,47180,Duisburg,Nordrhein-Westfalen,DE,370,410,Hard coal,Steam turbine,yes,295,1988,1988,,,operating,CHP,51.52672,6.71868,11WD7WALS1S--KW0,11WD7WALS5S--9-Y,,,0.395,Fossil fuels,Hard coal,,no,220 kV Schaltanlage Walsum,220,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
725,KW Walsum_BNA0216b,DE,STUR,HRD,0.4575,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0216b,#NV,KW Walsum,Walsum 10,Duisburg-Walsum 10,STEAG-EVN Walsum 10 Kraftwerksgesellsellschaft mbH,Dr. Wilhelm-Roelen-Str.129,47180,Duisburg,Nordrhein-Westfalen,DE,725,790,Hard coal,Steam turbine,yes,,2013,2013,,,operating,CHP,51.52672,6.71868,11WD7WALS1S--KW0,11WD7WALS1S--10A,0.45,http://www.energystate.de/detail.php?lang=de&kat=project&id=183,0.4575,Fossil fuels,Hard coal,,no,SA-Walsum,380,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
283,Kraftwerk Ensdorf_BNA0252,DE,STUR,HRD,0.4525,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,60,,,,,BNA0252,#NV,Kraftwerk Ensdorf,Block 3,Ensdorf 3,Gemeinschaft nach Bruchteilen der Saarstahl AG (SAG) und Saarschmiede GmbH Freiformschmiede (SSF),Kurt Kessler Str. 1,66806,Ensdorf,Saarland,DE,283,310,Hard coal,Steam turbine,no,60,2011,2011,2002,,operating,,49.293248,6.770937,11WD7ENSD5SKW3-E,11WD7ENSD5S--3-T,,,0.4525,Fossil fuels,Hard coal,,no,"Ensdorf (Schaltanlage Ensdorf (UA Ensdorf 110 kV), Kurt -Kessler-Straße, 66808 Ensdorf",110,VSE Verteilnetz GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
106,Kraftwerk Ensdorf_BNA0253,DE,STUR,HRD,0.43,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,66,,,,,BNA0253,#NV,Kraftwerk Ensdorf,Block 1,Ensdorf 1,"VSE AG, Kraftwerk Ensdorf",Kurt-Kessler-Str.,66806,Ensdorf,Saarland,DE,106,120,Hard coal,Steam turbine,yes,66,1963,1963,2002,,operating,,49.293248,6.770937,11WD7ENSD2SKW1-4,11WD7ENSD2S--1-J,0.36,http://www.spd-saar.de/uploads/media/konzept_bergbau.pdf,0.43,Fossil fuels,Hard coal,,no,Schaltanlage Ensdorf (UA-Ensdorf); DE 0001816680600000000000000580138,220,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
17.4,HKW Erlangen_BNA0261b,DE,STUR,HRD,0.375,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0261b,#NV,HKW Erlangen,K6 DT2,,Erlanger Stadtwerke AG, Äußere Bruckerstr. 33,91052,Erlangen,Bayern,DE,17.4,,Hard coal,Steam turbine,yes,,1980,1980,,,operating,,49.59283,11.00148,,,,,0.375,Fossil fuels,Hard coal,,no,UW Mitte,20,Erlanger Stadtwerke AG,,
27,Heizkraftwerk FL_BNA0270,DE,COMC,HRD,0.504,5,1,0.038508725,0.038508725,117242.17,0,0,0.3,0.395,7,0.95,,40.5,,,,,BNA0270,#NV,Heizkraftwerk FL,Block 11,Flensburg K09 bis K12,Stadtwerke Flensburg GmbH,Batteriestr. 48,24939,Flensburg,Schleswig-Holstein,DE,27,24.63402,Hard coal,Combined cycle,yes,40.5,1992,1992,,,operating,CHP,54.80495,9.43244,,,,,0.504,Fossil fuels,Hard coal,,no,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
29,Heizkraftwerk FL_BNA0271,DE,COMC,HRD,0.486,5,1,0.038508725,0.038508725,117242.17,0,0,0.3,0.395,7,0.95,,43.5,,,,,BNA0271,#NV,Heizkraftwerk FL,Block 10,Flensburg K09 bis K12,Stadtwerke Flensburg GmbH,Batteriestr. 48,24939,Flensburg,Schleswig-Holstein,DE,29,26.45876,Hard coal,Combined cycle,yes,43.5,1988,1988,,,operating,CHP,54.80495,9.43244,,,,,0.486,Fossil fuels,Hard coal,,no,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
33,Heizkraftwerk FL_BNA0272,DE,COMC,HRD,0.4725,5,1,0.038508725,0.038508725,117242.17,0,0,0.3,0.395,7,0.95,,49.5,,,,,BNA0272,#NV,Heizkraftwerk FL,Block 9,Flensburg K09 bis K12,Stadtwerke Flensburg GmbH,Batteriestr. 48,24939,Flensburg,Schleswig-Holstein,DE,33,30.10825,Hard coal,Combined cycle,yes,49.5,1985,1985,,,operating,CHP,54.80495,9.43244,,,,,0.4725,Fossil fuels,Hard coal,,no,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
61.5,HKW West_BNA0289b,DE,STUR,HRD,0.3975,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,105,,,,,BNA0289b,#NV,HKW West,Block 2,Frankfurt-West 2 u. 3,Mainova AG,Gutleutstraße 231,60627,Frankfurt am Main,Hessen,DE,61.5,62.06027,Hard coal,Steam turbine,yes,105,1989,1989,,,operating,CHP,50.09843,8.65313,,,,,0.3975,Fossil fuels,Hard coal,,no,UW Gutleutstraße,110,NRM Netzdienste Rhein-Main GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
61.5,HKW West_BNA0290,DE,STUR,HRD,0.3975,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,105,,,,,BNA0290,#NV,HKW West,Block 3,Frankfurt-West 2 u. 3,Mainova AG,Gutleutstraße 231,60627,Frankfurt am Main,Hessen,DE,61.5,62.06027,Hard coal,Steam turbine,yes,105,1989,1989,,,operating,CHP,50.09843,8.65313,,,,,0.3975,Fossil fuels,Hard coal,,no,UW Gutleutstraße,110,NRM Netzdienste Rhein-Main GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
345,Scholven_BNA0331,DE,STUR,HRD,0.3475,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0331,#NV,Scholven,C,Gelsenkirchen-Scholven C,Uniper Kraftwerke GmbH ,,45896,Gelsenkirchen,Nordrhein-Westfalen,DE,345,370,Hard coal,Steam turbine,yes,,1969,1969,,,operating,,51.60236802,7.009894096,11WD7SCHO-S--KWW,11WD7SCHO2S--C-R,,,0.3475,Fossil fuels,Hard coal,,no,Scholven,220,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
345,Scholven_BNA0332,DE,STUR,HRD,0.345,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0332,#NV,Scholven,B,Gelsenkirchen-Scholven B,Uniper Kraftwerke GmbH ,,45896,Gelsenkirchen,Nordrhein-Westfalen,DE,345,370,Hard coal,Steam turbine,yes,,1968,1968,,,operating,,51.60236802,7.009894096,11WD7SCHO-S--KWW,11WD7SCHO1S--B-0,,,0.345,Fossil fuels,Hard coal,,no,Scholven,220,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
70,FWK Buer_BNA0336,DE,STUR,HRD,0.3875,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0336,#NV,FWK Buer,,,Uniper Kraftwerke GmbH ,,45896,Gelsenkirchen,Nordrhein-Westfalen,DE,70,,Hard coal,Steam turbine,yes,,1985,1985,,,operating,,51.59696,7.00452,,,,,0.3875,Fossil fuels,Hard coal,,no,Scholven,35,Amprion GmbH,,
510,Staudinger_BNA0377,DE,STUR,HRD,0.405,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,300,,,,,BNA0377,#NV,Staudinger,5,Staudinger 5 (Großkrotzenburg),Uniper Kraftwerke GmbH ,,63538,Großkrotzenburg,Hessen,DE,510,553,Hard coal,Steam turbine,yes,300,1992,1992,,,operating,CHP,50.088553,8.953399,11WD2STAU0001800,11WD2STA5000066D,,,0.405,Fossil fuels,Hard coal,,no,Großkrotzenburg,380,TenneT TSO GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
800,Moorburg A_BNA1673,DE,STUR,HRD,0.4625,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,120,,,,,BNA1673,#NV,Moorburg A,A,Hamburg-Moorburg A,Vattenfall Heizkraftwerk Moorburg GmbH,Moorburger Schanze 2,21079,Hamburg,Hamburg,DE,800,827,Hard coal,Steam turbine,yes,120,2015,2015,,,operating,CHP,53.486245,9.953149,11WD8MOOR1C----G,11WD8MOOR1C---AV,,,0.4625,Fossil fuels,Hard coal,,no,,380,50Hertz Transmission GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
194,Tiefstack_BNA0402,DE,STUR,HRD,0.4075,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,785,,,,,BNA0402,#NV,Tiefstack,Tiefstack,Hamburg-Tiefstack HKW,Vattenfall Hamburg Wärme GmbH,Andreas-Meyer-Straße 8,22113,Hamburg,Hamburg,DE,194,205,Hard coal,Steam turbine,yes,785,1993,1993,,,operating,CHP,53.52616631,10.06317616,11WD8TIEF5X----V,11WD8TIEF5C----9,,,0.4075,Fossil fuels,Hard coal,,no,Tiefstack,110,Stromnetz Hamburg GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
800,Moorburg B_BNA1558,DE,STUR,HRD,0.4625,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,120,,,,,BNA1558,#NV,Moorburg B,B,Hamburg-Moorburg B,Vattenfall Heizkraftwerk Moorburg GmbH,Moorburger Schanze 2,21079,Hamburg,Hamburg,DE,800,827,Hard coal,Steam turbine,yes,120,2015,2015,,,operating,CHP,53.486245,9.953149,11WD8MOOR1C----G,11WD8MOOR1C---BT,0.465,http://corporate.vattenfall.de/uber-uns/geschaftsfelder/erzeugung/bauprojekte/Moorburg/Baustein_fuer_den_Klimaschutz/,0.4625,Fossil fuels,Hard coal,,no,,380,50Hertz Transmission GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
763.7,Westfalen_BNA0413c,DE,STUR,HRD,0.46,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0413c,#NV,Westfalen,E,Westfalen E (Hamm-Uentrop),RWE Generation SE,,59071,Hamm-Uentrop,Nordrhein-Westfalen,DE,763.7,820,Hard coal,Steam turbine,no,,2014,2014,,,operating,,51.680278,7.969722,11WD7WEST1S-KW-K,11WD7WSFN1S--E-Z,0.46,http://www.rwe.com/web/cms/de/1770974/rwe-generation-se/standorte/deutschland/kw-westfalen/,0.46,Fossil fuels,Hard coal,,no,"Uentrop (380kV), Lippborg (110kV) und Unna (110kV)","380, 110","Amprion GmbH, Westnetz GmbH",List matching type: Single UBA power plant assigned to single BNetzA power plant,
136,GKH_BNA0420,DE,STUR,HRD,0.3975,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,212.5,,,,,BNA0420,#NV,GKH,Block1,Hannover-Stöcken,Stadtwerke Hannover AG,,30419,Hannover,Niedersachsen,DE,136,150,Hard coal,Steam turbine,yes,212.5,1989,1989,,,operating,CHP,52.42,9.648611,11WD2HANN5C----0,11WD2HANN5C---1X,,,0.3975,Fossil fuels,Hard coal,,no,UW-Stöcken,110,enercity Netzgesellschaft mbH ,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
136,GKH_BNA0421,DE,STUR,HRD,0.3975,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,212.5,,,,,BNA0421,#NV,GKH,Block2,Hannover-Stöcken,Stadtwerke Hannover AG,,30419,Hannover,Niedersachsen,DE,136,150,Hard coal,Steam turbine,yes,212.5,1989,1989,,,operating,CHP,52.42,9.648611,11WD2HANN5C----0,11WD2HANN5C---2V,,,0.3975,Fossil fuels,Hard coal,,no,UW-Stöcken,110,enercity Netzgesellschaft mbH ,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
125,Heizkraftwerk Heilbronn_BNA0432,DE,STUR,HRD,0.45,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,28,,,,,BNA0432,#NV,Heizkraftwerk Heilbronn,HLB 5,Heilbronn 5,EnBW Energie Baden-Württemberg AG,Lichtenbergerstraße 23,74076,Heilbronn,Baden-Württemberg,DE,125,125,Hard coal,Steam turbine,no,28,1965,1965,2010,,reserve,,49.177334,9.206318,,,,,0.45,Fossil fuels,Hard coal,,no,Heilbronn,110,Netze BW GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
125,Heizkraftwerk Heilbronn_BNA0433,DE,STUR,HRD,0.45,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,28,,,,,BNA0433,#NV,Heizkraftwerk Heilbronn,HLB 6,Heilbronn 6,EnBW Energie Baden-Württemberg AG,Lichtenbergerstraße 23,74076,Heilbronn,Baden-Württemberg,DE,125,125,Hard coal,Steam turbine,no,28,1966,1966,2010,,reserve,,49.177334,9.206318,,,,,0.45,Fossil fuels,Hard coal,,no,Heilbronn,110,Netze BW GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
778,Heizkraftwerk Heilbronn_BNA0434,DE,STUR,HRD,0.4475,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,550,,,,,BNA0434,#NV,Heizkraftwerk Heilbronn,HLB 7,Heilbronn 7,EnBW Energie Baden-Württemberg AG,Lichtenbergerstraße 23,74076,Heilbronn,Baden-Württemberg,DE,778,816,Hard coal,Steam turbine,yes,550,1985,1985,2009,,operating,CHP,49.177334,9.206318,11WD4HLBR1CS---A,11WD4HLBR1C7---4,,,0.4475,Fossil fuels,Hard coal,,no,Großgartach,380,Transnet BW GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
449,KW Herne_BNA0450,DE,STUR,HRD,0.4575,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,550,,,,,BNA0450,#NV,KW Herne,Herne 4,Herne 4,Steag GmbH,Hertener Str. 16,44655,Herne,Nordrhein-Westfalen,DE,449,500,Hard coal,Steam turbine,yes,550,1989,1989,2013,,operating,CHP,51.550753,7.187481,11WD7HERN2S--KWU,11WD7HERN2S--4-X,0.4,http://www.gvst.de/dokumente/fachbeitraege/GVSt-Jahresveranstaltung%202010_4.pdf,0.4575,Fossil fuels,Hard coal,,no,220 kV Schaltanlage Bochum,220,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
690,KWM_BNA0464,DE,STUR,HRD,0.4325,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0464,#NV,KWM,Block3,Mehrum 3 (C),Stadtwerke Hannover AG,,31249,Hohenhameln OT Mehrum,Niedersachsen,DE,690,750,Hard coal,Steam turbine,no,,1979,1979,2003,,operating,,52.3150224,10.09141738,11WD2MEHR2CSWH-O,11WD2MEHR2CSWHCZ,,,0.4325,Fossil fuels,Hard coal,,no,UW-Mehrum,220,TenneT TSO GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
794,Ibbenbüren_BNA0493,DE,STUR,HRD,0.4475,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,20,,,,,BNA0493,#NV,Ibbenbüren,B,Ibbenbüren,RWE Generation SE,,49479,Ibbenbüren,Nordrhein-Westfalen,DE,794,838,Hard coal,Steam turbine,yes,20,1985,1985,2009,,operating,,52.28881179,7.747906179,11WD7IBBE2S--KW6,11WD7IBBE2S--B-P,,,0.4475,Fossil fuels,Hard coal,,no,"Westerkappeln (380kV), Westerkappeln (110kV) und Ibbenbüren (110kV)","380, 110","Amprion GmbH, Westnetz GmbH",List matching type: Single UBA power plant assigned to single BNetzA power plant,
66,Heizkraftwerk_BNA0498,DE,COMC,HRD,0.4905,5,1,0.038508725,0.038508725,117242.17,0,0,0.3,0.395,7,0.95,,211.8947368,,,,,BNA0498,#NV,Heizkraftwerk,Block B,Frankfurt-Hoechst A u. B,Infraserv GmbH & Co. Höchst KG,,65926,Industriepark Höchst,Hessen,DE,66,70.42895,Hard coal,Combined cycle,yes,211.8947368,1989,1989,,,operating,CHP,50.09178,8.53105,,,,,0.4905,Fossil fuels,Hard coal,,no,FWH O/W,10,Infraserv GmbH & Co. Höchst KG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
13.4,HKW Karcherstr._BNA0510b,DE,STUR,HRD,0.415,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,,,,,,BNA0510b,#NV,HKW Karcherstr.,20,,SWK - Stadtwerke Kaiserslautern,,67655,Kaiserslautern,Rheinland-Pfalz,DE,13.4,,Hard coal,Steam turbine,yes,,1996,1996,,,operating,,49.43461,7.75824,,,,,0.415,Fossil fuels,Hard coal,,no,UW 1,20,SWK Stadtwerke Kaiserslautern Versorgungs-AG,,
517,Rheinhafen-Dampfkraftwerk_BNA0518a,DE,STUR,HRD,0.4375,9.558732394,7.812253521,0.040224969,0.040224969,117242.17,0,0,0.3,0.395,7,0.95,,220,,,,,BNA0518a,#NV,Rheinhafen-Dampfkraftwerk,RDK 7,Karlsruhe-RDK 7,EnBW Energie Baden-Württemberg AG,Fettweisstraße 42,76189,Karlsruhe,Baden-Württemberg,DE,517,550,Hard coal,Steam turbine,yes,220,1985,1985,2005,,operating,CHP,49.0125,8.302778,11WD4DAXLA-S---T,11WD4RDK71C7---G,,,0.4375,Fossil fuels,Hard coal,,no,Daxlanden,380,Transnet BW GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
